id,age,gender,activities,bike,run,swim,other,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,1m_peak_wpk,5m_peak_wpk,10m_peak_wpk,20m_peak_wpk,30m_peak_wpk,20s_peak,20s_peak_wpk,60s_peak,60s_peak_wpk,180s_peak,180s_peak_wpk,240s_peak,240s_peak_wpk,420s_peak,420s_peak_wpk,720s_peak,720s_peak_wpk,weightkg, weightstd
d3b0412a-0ca1-4062-b174-c0b4a76b945e,37,M,190,0,187,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0
9bdd724b-4148-4bee-9344-9e7a526c7fc1,36,M,21,21,0,0,0,681.0,500.13333,302.2,294.05,285.92333,267.99375,263.05167,230.6275,223.83444,5.09851,4.26751,3.92614,3.4422,3.34081,440,6.567164179104478,342,5.104477611940299,294,4.388059701492537,289,4.313432835820896,270,4.029850746268656,251,3.746268656716418,67.0,0.0
f43673fa-600b-4b0b-8c3a-ef627347ebe1,46,M,227,3,78,14,132,599.0,562.6,273.13333,259.45,258.35667,252.4,251.075,244.57583,237.47556,4.73721,3.69107,3.64966,3.55519,3.45198,553,7.813714269566078,335,4.733443544854676,259,3.7416791147593287,260,3.714551039359954,252,3.6631101549553744,249,3.6195017007297148,68.79180176211455,1.6191782823658976
bcf7da24-5c1b-4793-85c5-306f00878d2a,18,M,207,203,0,0,4,1339.0,817.53333,396.94167,373.31111,344.39333,332.0125,324.97833,301.00833,282.71333,5.9203,4.4153,4.16639,3.85908,3.62453,750,9.615384615384615,462,5.923076923076923,373,4.782051282051282,355,4.551282051282051,338,4.333333333333333,308,3.948717948717949,78.0,0.0
18f038c9-9eef-47c7-8bcc-69287a903a1e,31,M,62,0,0,0,62,994.0,843.86667,405.80833,396.75,388.93,381.34792,350.98667,300.83333,286.28167,6.32561,4.74305,4.28033,3.6687,3.49124,808,9.853658536585366,519,6.329268292682927,397,4.841463414634147,392,4.780487804878049,384,4.682926829268292,320,3.902439024390244,82.0,0.0
e3c630c7-5048-44ed-a7bb-5a35b3d8cac9,47,M,1299,5,0,0,1294,2819.0,875.00413,472.33333,447.33333,397.7,350.60417,335.36818,315.70375,308.87306,7.62577,5.23289,4.41274,4.154,4.06412,854,11.236842105263158,580,7.631578947368421,447,5.881578947368421,422,5.552631578947368,359,4.723684210526316,329,4.328947368421052,76.0,0.0
f81b4144-4805-4086-a516-9e348a702e91,55,M,276,276,0,0,0,943.0,698.53333,348.61667,314.81667,275.14667,267.19583,261.48833,244.235,235.00389,6.38254,4.36741,4.15061,3.87675,3.73022,622,9.873015873015873,402,6.380952380952381,315,5.0,279,4.428571428571429,270,4.285714285714286,254,4.031746031746032,63.0,0.0
65a8d062-3fc1-4faf-9379-7d93c3a36c0d,26,M,34,8,5,10,11,910.08,656.93333,255.475,241.20556,242.47,234.22292,234.39333,224.65875,224.49583,4.33471,3.33981,3.22856,3.09447,3.09223,539,7.424242424242425,315,4.338842975206612,241,3.319559228650138,255,3.512396694214876,240,3.3057851239669422,231,3.181818181818182,72.75882352941177,0.48311968970546587
34d0b9f3-3952-4bab-aa8b-b8d84f966192,37,M,654,567,34,0,53,1162.0,793.4,371.06667,331.48889,315.09667,278.39792,269.74167,242.34917,240.89222,8.24062,5.38627,4.61097,4.0731,4.04861,719,12.084033613445378,490,8.235294117647058,331,5.563025210084033,333,5.6923076923076925,282,4.82051282051282,264,4.512820512820513,58.7782874617737,0.4484987412630359
025bad5c-1cfc-4c22-a2e3-2be1ccb70008,42,M,1632,1083,542,3,4,1212.0,541.06667,351.04167,348.03889,336.80667,330.34167,327.395,324.01417,323.98111,5.76245,5.46764,5.31485,5.25997,5.25943,444,7.207792207792208,355,5.762987012987013,348,5.649350649350649,339,5.503246753246753,331,5.373376623376624,327,5.308441558441558,61.59993872549022,0.03697641942136122
1b5177e3-e424-4ec0-a52a-793e61970795,43,M,609,446,104,56,3,1000.0,908.3804,516.67396,496.67818,439.55595,384.14026,354.50627,280.8199,260.59737,11.09101,7.57855,6.11218,4.84172,4.49306,836,14.413793103448276,643,11.086206896551724,497,8.568965517241379,456,7.862068965517241,397,6.844827586206897,310,5.344827586206897,58.0,0.0
e32b8a33-c40d-4b96-bc43-5f2d3180b47c,31,M,252,248,0,0,4,1205.0,895.6,426.125,382.83889,347.72167,312.18854,307.20417,291.12375,270.94417,9.20977,5.9952,5.29662,5.01937,4.67145,803,13.844827586206897,534,9.206896551724139,383,6.603448275862069,366,6.310344827586207,318,5.482758620689655,295,5.086206896551724,58.0,0.0
590000fe-c401-4d1a-bca3-8444e3d3f861,38,M,721,519,40,0,162,1615.0,889.0,391.6,370.06111,339.99667,322.75,300.69667,290.31333,263.78806,8.03995,4.99995,4.42201,4.17117,3.82842,841,12.367647058823529,547,8.044117647058824,370,5.323529411764706,355,5.147058823529412,333,4.897058823529412,294,4.264705882352941,68.15742024965326,0.8996162775072765
cfd938e6-3fb6-484a-8097-20baffe42827,38,M,179,171,1,0,7,1154.0,1036.86667,394.06667,356.51111,315.62833,306.59479,293.54333,277.47375,264.79222,7.15057,4.29426,3.99379,3.77515,3.60262,997,13.564625850340136,526,7.156462585034014,357,4.857142857142857,341,4.639455782312925,312,4.244897959183674,285,3.877551020408163,73.60167597765364,0.3686408166807574
d816dd4e-fda0-4438-ae76-7a27c4a0f701,61,M,35,33,0,0,2,589.215,414.34707,342.75767,333.70051,285.62295,251.98999,216.63066,165.02495,136.22048,4.54282,3.7239,2.82439,2.15156,1.77602,399,5.202086049543676,348,4.5371577574967406,334,4.354628422425033,303,3.9504563233376793,261,3.402868318122555,194,2.529335071707953,76.77999999999999,0.4262007259772418
056a7672-cd60-4559-8031-ab5d4e62b87d,58,M,262,129,84,30,19,901.0,860.26667,361.15,346.44444,338.00333,321.54583,308.90667,284.86583,273.70556,5.66784,3.97651,3.6342,3.35136,3.22007,797,9.376470588235295,482,5.670588235294118,346,4.070588235294117,338,3.976470588235294,325,3.823529411764706,302,3.552941176470588,85.0,0.0
00757761-7ef4-4edf-912a-5f6f6ae2b3a9,26,M,16,10,2,0,4,1276.0,809.73333,360.225,350.8,336.45,311.80625,303.52833,288.595,273.89222,7.74352,4.67292,4.21567,4.00826,3.80406,741,10.291666666666666,558,7.75,351,4.875,344,4.777777777777778,320,4.444444444444445,304,4.222222222222222,72.0,0.0
87153177-04b1-4b70-b74c-6c5e79b97d03,18,M,30,20,10,0,0,1505.0,566.09731,289.63333,268.95556,252.59333,236.2625,233.95,224.60917,217.01389,4.57574,2.80659,2.59944,2.49566,2.41127,510,5.666666666666667,412,4.5777777777777775,269,2.988888888888889,266,2.9555555555555557,237,2.6333333333333333,234,2.6,90.0,0.0
ae98190b-a646-43f1-ade7-f7cc3290b42b,-1,M,168,85,0,0,83,883.0,526.26667,306.89167,306.32778,305.59,267.375,263.85333,254.22917,246.60444,6.23618,4.73783,4.09075,3.94154,3.82332,488,7.565891472868217,402,6.232558139534884,306,4.744186046511628,306,4.744186046511628,271,4.2015503875969,259,4.015503875968992,64.5,0.0
6b67ac81-ede8-4a3b-9071-eed7b6e062b6,-39,M,137,127,0,0,10,992.0,755.6,383.825,364.08889,320.27667,305.92708,302.405,278.17167,270.56111,6.67454,4.44829,4.20007,3.8635,3.75779,718,9.972222222222221,481,6.680555555555555,364,5.055555555555555,326,4.527777777777778,311,4.319444444444445,299,4.152777777777778,72.0,0.0
f062b18b-ea62-4f1a-88fb-3922d3c43126,45,M,430,430,0,0,0,2271.0,953.46667,422.825,390.96111,363.49,343.31458,337.60167,312.025,295.79111,19574.16667,16870.83333,16535.16667,14228.58333,13921.58333,763,21800.0,485,19550.0,391,17750.0,371,17250.0,350,16800.0,329,16050.0,70.83493023255814,3.4229595517655858
7e31b5df-c37b-4f9f-a6d3-400a2403dcd9,58,M,491,169,97,187,38,713.0,645.0,297.68333,262.93889,247.30667,239.03333,235.85833,213.01833,204.64389,5.80773,3.58415,3.29872,3.08722,2.87837,613,8.573426573426573,401,5.811594202898551,263,3.8115942028985508,254,3.681159420289855,241,3.370629370629371,225,3.2028985507246377,70.24745417515275,1.2512722649603736
d9561e30-73cb-424a-8851-f1370d1ec9f1,50,M,611,610,0,0,1,1369.0,735.6,302.89167,292.22222,273.50667,267.78333,267.2,258.88583,253.14167,6.41954,4.71563,4.6069,4.46355,4.36451,639,11.017241379310345,372,6.413793103448276,292,5.0344827586206895,282,4.862068965517241,268,4.620689655172414,267,4.603448275862069,58.0,0.0
beb08e71-2bf7-4eae-869f-2cafcd315b1c,86,M,70,70,0,0,0,461.0,362.06667,197.14167,191.23333,183.97,182.76458,181.86333,165.09167,146.61611,3.3037,2.55514,2.52588,2.29294,2.03633,340,4.722222222222222,238,3.3055555555555554,191,2.6527777777777777,188,2.611111111111111,181,2.513888888888889,174,2.4166666666666665,72.0,0.0
3969a0b8-4744-4f2a-abf5-efd66ea5261d,55,M,185,2,117,0,66,756.58,568.8286,279.87868,257.27954,236.02155,223.67731,223.45168,211.52761,191.65817,5.82522,3.86921,3.66314,3.46767,3.14194,551,9.032786885245901,355,5.819672131147541,257,4.213114754098361,241,3.9508196721311477,224,3.6721311475409837,220,3.6065573770491803,61.0,0.0
86327876-a4f1-4614-8e5d-1d23d30c8e02,44,M,1125,1046,2,0,77,1217.0,917.13333,429.4,385.27778,341.13,310.02083,302.67167,281.9375,267.43667,9.12682,5.33016,4.72924,4.40527,4.1787,847,13.234375,584,9.125,385,6.015625,371,5.796875,310,4.84375,304,4.75,64.0,0.0
f4c77db8-8ea5-43fe-b6c2-c4f0eb4b5d90,33,M,1061,927,1,0,133,1460.0,808.93333,455.81667,432.24444,367.37333,340.46667,335.9,315.99333,304.66444,9.25369,6.2769,5.84174,5.54374,5.21464,754,13.11304347826087,541,9.247863247863247,432,7.51304347826087,380,6.517241379310345,350,6.140350877192983,329,5.701906412478336,58.95183788878417,1.4281168878608201
cfc78de2-7fcf-4318-90a3-ba3e918ff945,52,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
27403767-86ef-4056-a1fc-7b0c97051371,18,M,117,117,0,0,0,2499.0,2267.8,2126.6,2035.72778,1999.87,1947.28125,1968.68167,1906.47,1788.20333,27.71004,25.63936,25.23951,24.44192,22.92568,2238,28.692307692307693,2161,27.705128205128204,2036,26.102564102564102,1966,25.205128205128204,1964,25.17948717948718,1938,24.846153846153847,78.0,0.0
7c4979a6-ce92-4ec8-b20a-aece6f66ee34,39,M,48,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0
08ddcdc4-43d9-46c4-8a0c-90d1f9faa924,62,M,203,0,0,0,203,1930.0,408.31093,323.70592,289.96682,223.00462,246.02292,220.79519,218.56301,215.06568,5.14409,3.30005,3.24699,3.21416,3.16273,386,5.676470588235294,350,5.147058823529412,290,4.264705882352941,249,3.661764705882353,248,3.6470588235294117,235,3.4558823529411766,66.98462561576355,1.2277112279125597
5afc6537-7d34-4302-874c-8a8d8389b821,25,M,764,190,322,55,197,1178.0,757.66667,413.1,394.95556,389.83,383.0375,379.47667,328.76667,316.38389,7.15121,5.23965,5.10049,4.41891,4.25247,668,8.978494623655914,532,7.150537634408602,395,5.309139784946236,392,5.268817204301075,387,5.201612903225806,368,4.946236559139785,74.59540575916229,0.5903394121294236
7c259ed0-6ba5-4625-8c00-f4cceef94594,68,M,291,157,0,0,134,772.0,429.86667,289.275,282.59444,272.2,265.32708,263.605,257.445,243.33167,4.31764,3.70461,3.58763,3.5038,3.31172,417,5.684451593554895,317,4.321273753373865,283,3.8515978006423865,275,3.742718710871577,267,3.6338396211007677,262,3.565790189994012,72.6689585910653,1.1688737920478343
9c26a38f-b969-48b1-a0f1-c039e16a8d3e,57,M,240,240,0,0,0,975.647,559.25207,311.1,277.74444,240.66597,231.79208,207.06713,201.63019,197.86264,5.45046,3.19625,2.68532,2.61481,2.56596,525,6.879484447716848,425,5.447467824691513,278,3.5841231081825016,250,3.200686779729267,234,3.1077207736790395,207,2.6844523522675843,78.42612291666666,1.8406503075873983
8c3be521-a20e-4fed-8a61-a02a35fa307f,38,M,15,8,4,3,0,597.0,474.53333,278.18333,270.04444,263.75333,256.04792,252.48833,238.22417,221.64111,4.62323,3.99626,3.82558,3.60946,3.3582,400,6.0606060606060606,305,4.621212121212121,270,4.090909090909091,267,4.045454545454546,258,3.909090909090909,249,3.772727272727273,66.0,0.0
f9f0cbe9-3283-4c77-92b6-e0b4d6ede170,31,M,185,178,7,0,0,1314.0,2498.53333,471.25833,425.22778,370.04,327.92083,317.85667,299.10458,296.89861,10.75749,5.3629,4.60662,4.33485,4.30288,1913,27.72463768115942,742,10.753623188405797,425,6.159420289855072,398,5.768115942028985,329,4.768115942028985,313,4.536231884057971,69.0,0.0
5f29f9cf-1c62-4ca9-9130-981ee8ce126a,23,M,6,6,0,0,0,1382.0,947.26667,438.41667,385.28889,322.02333,307.57917,302.005,293.52167,259.23167,6.34795,4.41128,4.13705,4.02084,3.55112,824,11.287671232876713,463,6.342465753424658,385,5.273972602739726,331,4.534246575342466,311,4.260273972602739,299,4.095890410958904,73.0,0.0
18979904-cf36-4fb0-981c-41025e8eadde,49,M,1722,274,723,122,603,2727.0,1947.46667,726.21667,661.16111,566.96,529.56875,515.38333,444.84,392.74944,11.77954,7.26872,6.57435,5.67449,5.01001,1601,20.422741826438585,923,11.774010434605131,661,8.431875294988073,591,7.576923076923077,547,6.987179487179487,495,6.314339290497876,77.9956655052265,0.3777506604810974
9ab29206-b810-4b34-9fa0-12e11c3d6d3e,34,M,214,7,207,0,0,1044.0,947.53333,499.2,484.98889,477.20333,475.10417,472.19167,441.19083,396.56889,8.45614,6.27899,6.21305,5.80514,5.21801,921,12.118421052631579,643,8.460526315789474,485,6.381578947368421,479,6.302631578947368,475,6.25,472,6.2105263157894735,76.0,0.0
e20510a9-9faf-412c-997c-959a5d1e2876,29,M,254,254,0,0,0,1411.0,1155.0,562.75833,492.09444,432.01333,397.5375,391.39333,383.6425,335.065,9.94583,5.95266,5.39297,5.28617,4.61682,1024,14.109584624300616,722,9.948359471430708,492,6.7792144874569376,444,6.117827708192846,400,5.511556493867428,390,5.373767581520743,72.57478047244098,3.0433671055294485e-06
7caed443-daae-49a7-b4cc-161279f545ad,45,M,301,301,0,0,0,1887.0,811.46667,384.53333,344.9,330.65,277.84375,272.68667,240.26083,231.925,8.49958,5.56457,4.58909,4.04339,3.90311,722,12.15066828675577,505,8.498736128548012,345,5.80606725613676,338,5.6882629929687685,291,4.897291511697963,265,4.459732819931135,59.42060000000001,7.11725988429479e-15
d961bfd3-f6ae-4dbf-9121-76541103c8b0,47,M,1171,1148,0,0,23,1119.0,873.08333,374.8,337.74126,307.10513,283.66875,282.93333,266.66333,249.36,8.3559,5.1908,4.65493,4.38725,4.27443,836,13.963587773509271,508,8.357822741109201,338,5.769913089607611,324,5.5804532568145255,289,4.874284789131206,277,4.615930471686089,60.37038044406491,0.8971144528693938
c31690ba-76d1-4fe7-8244-dcb69c8e138e,44,M,1523,1029,2,0,492,2187.0,1177.86667,537.65833,463.52778,400.61333,382.09167,375.83333,324.07,316.75,8.04642,4.7131,4.42157,3.81259,3.72209,1104,12.972972972972974,685,8.049353701527615,464,5.452408930669801,425,4.994124559341951,388,4.564705882352941,342,4.023529411764706,85.0161523309258,0.03681338258659661
92d4f7fa-59e1-4d60-906f-3abee21f7ef2,64,F,6,6,0,0,0,162.991,146.74793,107.92789,100.56977,96.85592,93.61984,92.4672,89.68967,85.64414,2.38194,1.86261,1.77822,1.7248,1.647,142,2.730769230769231,124,2.3846153846153846,101,1.9423076923076923,98,1.8846153846153846,94,1.8076923076923077,92,1.7692307692307692,52.0,0.0
3a74d290-f9d1-4978-96df-cae296af907a,45,M,194,103,90,0,1,975.0,601.26667,327.45833,293.60556,278.05667,245.18958,240.94667,227.44,221.50833,5.87357,3.97224,3.4421,3.24914,3.1644,500,7.142857142857143,411,5.871428571428571,294,4.2,280,4.0,255,3.642857142857143,240,3.4285714285714284,70.0,0.0
a5085aad-3b34-4edd-a66d-b979ba2e2408,33,M,232,204,18,8,2,910.0,656.26667,505.35833,450.3,370.07,322.0125,311.05333,280.1775,268.99222,6.75543,4.26613,3.61069,3.25228,3.12244,641,7.448657468165857,584,6.7612156295224315,450,5.209840810419681,385,4.4382449911235105,330,3.8306170775874078,303,3.517202953057529,88.87172844827586,3.8812511538180607
4b0f0aee-8cd5-4794-86cc-53cdcdad7943,41,M,581,60,0,0,521,2306.0,965.804,825.77728,759.91638,587.00939,585.80435,509.01944,328.27034,257.68722,12.52571,8.63249,7.48558,4.82751,3.875,948,13.941176470588236,852,12.529411764705882,760,11.176470588235293,668,9.823529411764707,557,8.191176470588236,451,6.632352941176471,67.73889845094665,0.6718231692227448
6e53efc1-9181-418c-bd9e-615bf11a2fe6,51,M,1441,820,0,0,621,1069.0,882.06667,504.43168,493.52093,476.13646,440.63622,411.69082,363.42895,355.94712,6.54246,5.73658,4.92093,4.37866,4.28852,830,10.0,543,6.542168674698795,494,5.951807228915663,484,5.831325301204819,456,5.493975903614458,394,4.686746987951807,83.21818181818182,0.764745616911832
b7326e91-61e1-4e56-9f94-5dc1dc80228c,-39,M,431,225,0,0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0
7ae9a8fa-c3a6-4aca-8eb1-e0aaf2849d35,57,M,335,28,0,0,307,1369.0,788.09333,417.70667,393.52667,348.38933,299.37292,297.67,295.95667,262.23333,25.25528,20.74244,17.55825,17.09465,16.80845,728,28.5,543,25.25,394,23.166666666666668,371,21.75,301,19.666666666666668,296,17.5,76.00298507462686,7.899252790958473
41611ac9-2a4d-4a3f-95ef-86469cdc8057,41,M,211,204,7,0,0,2526.0,1472.13333,364.425,324.64444,303.74,287.11667,285.18333,268.75583,242.74333,7.88221,4.56752,4.28847,4.04144,3.65028,1155,17.36842105263158,524,7.879699248120301,325,4.887218045112782,304,4.571428571428571,295,4.43609022556391,282,4.2406015037593985,66.50236966824644,0.034421419541075714
95a4a4e8-bbe1-4279-8b56-ade431011c4e,42,M,18,0,0,0,18,862.0,444.93333,326.40833,325.75,287.74,271.6,264.11833,254.90333,238.53556,5.59706,4.23147,3.88409,3.74858,3.50788,373,5.485294117647059,359,5.279411764705882,326,4.794117647058823,299,4.397058823529412,266,3.911764705882353,248,3.6470588235294117,68.0,0.0
9c8f7c09-0ed0-4b34-97d5-332c224cbe85,33,M,222,161,0,5,56,1562.0,1072.73333,405.19167,372.86111,316.87,300.90417,298.91833,270.78417,265.60611,7.9254,4.72971,4.46176,4.04182,3.96453,991,14.792018400017074,531,7.925894823823477,373,5.567530638956981,343,5.119739970944356,300,4.477906680126258,278,4.149526856916999,66.99559,0.0
8ea81a32-dd4c-4c6d-acb6-ea558b8ef799,18,M,44,42,1,1,0,988.5,622.96667,331.85417,299.81111,266.05667,250.99792,241.00333,205.695,185.37389,5.4759,4.09318,3.70774,3.16454,2.85191,617,9.492307692307692,356,5.476923076923077,300,4.615384615384615,275,4.230769230769231,253,3.8923076923076922,225,3.4615384615384617,65.0,0.0
8ec2ff47-9ff5-492d-9394-9e074e6c4f8c,44,M,271,198,0,0,73,1514.0,981.73333,492.725,431.89167,381.91167,345.59167,339.25,325.67833,322.24028,4.4548,2.89327,2.57008,2.46726,2.44121,913,6.916666666666667,588,4.454545454545454,432,3.272727272727273,395,2.992424242424242,357,2.7045454545454546,339,2.5681818181818183,132.0,0.0
1e4ae51d-65de-4e20-9b96-9a3df181e3bf,43,M,942,778,10,6,148,1015.0,914.13333,493.49167,450.63889,408.22,370.31667,363.46167,357.7225,309.26556,9.0331,5.66972,5.04808,4.96837,4.29535,889,12.347222222222221,650,9.027777777777779,451,6.263888888888889,416,5.777777777777778,371,5.152777777777778,361,5.013888888888889,72.35725053078556,1.4590154989655943
fa7ecbae-80f0-4b94-818d-c9c6c8175ffb,31,M,1305,641,566,95,3,909.0,1587.66667,392.78333,349.41111,330.01333,317.64167,316.28167,302.9775,289.31833,7.938,4.82123,4.62062,4.41336,4.2144,1223,17.298444130127297,561,7.934936350777934,349,5.098612125639153,346,5.054784514243973,321,4.689554419284149,316,4.616508400292184,71.25312413793104,2.369337324178134
ce5e0978-e1bb-414b-9257-06413bccf12b,67,M,1058,914,72,0,72,1114.03509,655.2,334.5,308.56667,274.64667,265.25625,255.88333,236.07583,223.93444,5.90099,3.78457,3.52601,3.25307,3.05567,626,8.519324986390854,434,5.906208323126752,309,4.175267534056679,285,3.9347007115948096,271,3.7343151872256106,249,3.431160448779251,73.64443525519849,5.909593685842156
cfd78f35-acfc-48c3-9b17-5c7418e78009,-53,M,234,223,0,0,11,1343.0,754.33333,350.66667,312.50556,292.65667,275.61458,259.41667,235.015,228.88889,4.94433,3.3604,2.97873,2.69854,2.6282,674,7.739144443322996,431,4.94891877607153,313,3.5939943779823404,295,3.3873109952229727,274,3.14618038200371,259,2.9739442297042373,87.08973,0.0
9861246f-a5e2-4cb5-8249-37f188810723,36,M,772,696,1,0,75,860.0,768.93333,415.05833,391.82222,347.78667,325.94375,323.31,295.93208,284.64028,7.1531,4.96838,4.61871,4.2276,4.06629,757,10.814285714285715,501,7.1571428571428575,392,5.6,359,5.128571428571429,342,4.885714285714286,322,4.6,70.0,0.0
a5814d4e-ffa7-4641-9156-7a468235625e,-39,M,585,378,0,0,207,1040.0,661.4,302.0,290.18333,245.77,230.96458,230.04833,224.89583,203.64556,6.22463,3.66821,3.43356,3.35665,3.03949,624,9.313432835820896,417,6.223880597014926,290,4.3283582089552235,257,3.8358208955223883,231,3.4477611940298507,229,3.417910447761194,67.0,0.0
725da891-0b0d-4a4b-9bbe-c7bff70e24c6,48,M,775,737,3,1,34,1160.0,899.06667,432.80833,378.86667,355.91333,321.80833,311.49333,295.685,288.04222,8.30922,5.08019,4.48018,4.25151,4.13189,871,12.638757890154537,572,8.313851548801871,379,5.447898151760813,367,5.238441884697184,341,4.90294751976995,305,4.375143447326142,69.9967104516129,0.9415525629334731
0031326c-e796-4f35-8f25-d3937edca90f,-44,M,746,670,0,0,76,1145.0,748.53333,325.30833,307.93333,295.61667,259.9,255.83833,239.53583,205.83667,5.07798,3.64959,3.1585,2.95723,2.54119,655,8.08641975308642,411,5.074074074074074,308,3.802469135802469,298,3.6790123456790123,271,3.345679012345679,253,3.123456790123457,81.0,0.0
01843f3a-8883-4a76-a60f-223c92ff7ef1,36,F,193,167,16,6,4,680.0,613.33333,285.24167,279.89444,270.95333,258.23542,256.4,255.0925,206.64889,4.86852,3.76324,3.56111,3.54295,2.87012,564,7.833333333333333,351,4.875,280,3.888888888888889,278,3.861111111111111,261,3.625,256,3.5555555555555554,72.0,0.0
8bbdac2a-7ca4-466a-95c1-adcd47959447,2018,M,20,10,1,0,9,701.0,379.06667,239.48333,233.72222,228.32667,227.55625,224.855,217.84667,199.23889,3.66022,3.04436,2.99807,2.90462,2.65652,320,4.266666666666667,275,3.6666666666666665,234,3.12,230,3.066666666666667,227,3.026666666666667,222,2.96,75.0,0.0
e03aeb8c-8935-4375-b839-eaa54707e550,52,M,491,0,491,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0
aa6dbd8c-b8a9-4f06-869e-501a29f46e1c,35,M,387,360,0,0,27,1312.0,817.26667,446.10833,402.44444,369.55333,338.61458,328.655,315.01667,305.52278,7.23681,5.13269,4.56465,4.37523,4.24337,775,10.645604395604396,521,7.236111111111111,402,5.583333333333333,375,5.208333333333333,342,4.75,324,4.5,72.0139534883721,0.5583206016296748
1746288d-df53-4c13-a06a-978c7ae69318,44,M,2370,1785,1,0,584,2366.0,2925.46667,549.06667,420.66667,352.47,342.96042,339.75167,317.195,296.06889,14.06288,5.34045,5.14775,4.80598,4.48589,2550,38.63636363636363,928,14.06060606060606,421,6.378787878787879,370,5.606060606060606,343,5.196969696969697,337,5.106060606060606,66.0,0.0
b87f0dc2-fc86-45f5-8a9c-fe4cfd3c9462,-50,M,413,286,96,14,17,1310.0,832.0,432.78333,414.04444,380.86333,355.71458,339.195,293.05083,283.0,6.05208,4.26223,3.79592,3.27953,3.16705,743,8.314897128607509,541,6.054319443575589,397,4.4428185195924375,389,4.353290690482263,364,4.073516224512965,323,3.6146861003233184,89.35769000000003,2.84561808917458e-14
5f069fe0-3da9-4c8f-84c1-68714a5ad533,30,M,98,98,0,0,0,1167.0,841.26667,365.95833,341.64444,322.86667,280.74583,272.39833,258.97583,251.11944,8.07601,4.89192,4.19074,3.92388,3.80484,772,11.696969696969697,533,8.075757575757576,342,5.2,337,5.123076923076923,290,4.461538461538462,266,4.03030303030303,65.28571428571429,0.4540766091864998
bfd86101-64a6-45a7-985e-34289ee3d1af,22,M,3,1,0,0,2,284.0,156.73333,138.98333,137.52222,137.46,136.15417,135.91333,128.38917,100.72611,1.93943,1.88228,1.8611,1.75807,1.37927,147,2.012916350180074,142,1.9444498076569423,138,1.8896765736384369,138,1.8896765736384369,137,1.8759832651338104,134,1.8349033396199315,73.02837,0.0
f58053c0-266c-4ef0-b0d0-983f9cde16ec,40,M,431,423,0,0,8,2000.0,867.86667,386.35833,374.70556,366.75667,314.20625,313.555,308.2,278.94,6.25947,4.39756,3.78233,3.71773,3.36478,786,9.603960396039604,507,6.2592592592592595,375,4.496402877697841,370,4.436450839328537,315,3.7997587454764776,312,3.76357056694813,83.08167053364271,1.0720391319825064
34f3789f-d9cb-4151-b2db-2ac310ecfced,18,M,49,1,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
e7cb2025-3cbe-4bb4-8a66-f1706357ab6c,37,M,260,5,13,0,242,962.19093,534.50618,353.58486,330.91641,314.62006,304.06409,296.60958,284.02367,267.87575,4.87866,4.08597,3.85207,3.68862,3.47891,466,6.0519480519480515,376,4.883116883116883,331,4.298701298701299,318,4.12987012987013,302,3.9220779220779223,286,3.7142857142857144,77.0,0.0
db4fe9d2-9e2e-4340-93bd-409b5f1f4328,-39,M,23,23,0,0,0,604.0,438.8,296.225,277.42778,260.42333,243.22708,233.59167,221.10583,214.22667,4.1502,3.0638,2.74814,2.60125,2.52031,407,4.788235294117647,353,4.152941176470589,277,3.2588235294117647,267,3.1411764705882352,248,2.9176470588235293,233,2.7411764705882353,85.0,0.0
0db62999-da8c-4f44-a080-4ec473daeb0d,38,M,231,197,15,8,11,1602.0,935.53333,369.55,338.98889,312.35333,289.78958,285.12,267.44667,258.16111,7.14154,4.66199,4.25552,3.99174,3.85315,881,13.149253731343284,478,7.134328358208955,339,5.059701492537314,333,4.970149253731344,293,4.373134328358209,273,4.074626865671642,67.0,0.0
